,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),Unnamed: 19,genre,genre_id
21858,['Commodores'],[766094],0.436,0.387,0.595,97.031,-12.911,0,1,0.47,0.0,0.0833,0.0331,0,264400,40,1976,1/1/1976,High On Sunshine,,R&B;,5.0
86424,['The Isley Brothers'],[766893],0.658,0.585,0.552,132.141,-9.81,1,7,0.116,8.58e-06,0.112,0.0425,0,211733,55,1976,5/1/1976,"Harvest for the World, Pt. * - Single Version",,R&B;,5.0
86429,['The Isley Brothers'],[766893],0.658,0.31,0.371,75.61,-15.072,0,1,0.883,0.196,0.115,0.0385,0,323307,43,1976,5/1/1976,(At Your Best) You Are Love,,R&B;,5.0
86445,['The Isley Brothers'],[766893],0.585,0.286,0.332,145.156,-13.695,1,6,0.928,0.0422,0.0987,0.0682,0,390573,36,1976,5/1/1976,Let Me Down Easy,,R&B;,5.0
86451,['The Isley Brothers'],[766893],0.64,0.565,0.612,131.21,-9.381,1,7,0.414,0.000709,0.193,0.0378,0,232947,40,1976,5/1/1976,Harvest for the World,,R&B;,5.0
50708,['Kool & the Gang'],[777210],0.678,0.85,0.426,119.835,-7.849,0,11,0.13,0.0131,0.0738,0.0855,0,226547,33,1976,1/1/1976,Open Sesame - Pt. *,,R&B;,5.0
50725,['Kool & the Gang'],[777210],0.51,0.516,0.326,77.911,-8.455,1,6,0.195,0.0,0.103,0.0304,0,328133,26,1976,1/1/1976,Little Children,,R&B;,5.0
50755,['Kool & the Gang'],[777210],0.704,0.854,0.616,119.84,-7.986,0,11,0.0911,0.0398,0.111,0.0511,0,524067,39,1976,1/1/1976,Open Sesame - Original *** Extended Version,,R&B;,5.0
12292,['Bill Withers'],[78044],0.509,0.268,0.195,102.502,-15.209,0,9,0.838,0.0169,0.131,0.0352,0,644827,49,1976,11/6/1976,City of the Angels,,R&B;,5.0
12326,['Bill Withers'],[78044],0.61,0.383,0.396,94.649,-17.603,1,3,0.8,0.432,0.0752,0.0364,0,190693,37,1976,11/6/1976,I'll Be with You,,R&B;,5.0
93938,['Tyrone Davis'],[806507],0.49,0.319,0.458,158.15,-14.472,0,4,0.755,0.0843,0.0873,0.0319,0,246267,29,1976,1976,Close to You,,R&B;,5.0
93939,['Tyrone Davis'],[806507],0.68,0.351,0.697,135.742,-12.92,0,10,0.152,0.0,0.0827,0.0514,0,283840,27,1976,1976,Ain't Nothing I Can Do,,R&B;,5.0
93940,['Tyrone Davis'],[806507],0.528,0.291,0.532,86.073,-15.028,1,7,0.595,0.00575,0.601,0.028,0,302960,24,1976,1976,I Got Carried Away,,R&B;,5.0
93942,['Tyrone Davis'],[806507],0.839,0.542,0.965,115.651,-12.056,1,1,0.293,6.99e-05,0.0708,0.0352,0,259533,23,1976,1976,Give It Up (Turn It Loose),,R&B;,5.0
93943,['Tyrone Davis'],[806507],0.82,0.587,0.718,119.459,-12.367,1,7,0.114,0.000905,0.0645,0.0484,0,352760,22,1976,1976,This I Swear,,R&B;,5.0
93945,['Tyrone Davis'],[806507],0.764,0.231,0.379,119.201,-14.576,1,8,0.0282,5.88e-05,0.166,0.0471,0,233733,21,1976,1976,I Can't Wait,,R&B;,5.0
93948,['Tyrone Davis'],[806507],0.483,0.362,0.501,157.282,-14.713,0,4,0.727,0.151,0.0972,0.0309,0,248267,21,1976,1976,Close to You,,R&B;,5.0
93953,['Tyrone Davis'],[806507],0.809,0.654,0.962,106.734,-7.222,1,5,0.388,0.0,0.0678,0.0302,0,265320,34,1976,1976,Turning Point,,R&B;,5.0
93954,['Tyrone Davis'],[806507],0.621,0.326,0.542,69.733,-12.563,0,7,0.207,0.0021,0.0573,0.0356,0,246507,34,1976,1976,In the Mood,,R&B;,5.0
25319,['Deniece Williams'],[816701],0.551,0.381,0.815,90.502,-11.62,1,6,0.879,0.0403,0.2,0.0372,0,169827,25,1976,8/1/1976,Free - Single Version,,R&B;,5.0
25321,['Deniece Williams'],[816701],0.488,0.363,0.474,87.653,-11.679,1,6,0.79,0.181,0.148,0.0347,0,358187,23,1976,8/1/1976,Free,,R&B;,5.0
25323,['Deniece Williams'],[816701],0.507,0.365,0.469,91.182,-10.733,1,6,0.742,0.00807,0.101,0.0378,0,356560,55,1976,1976,Free,,R&B;,5.0
25324,['Deniece Williams'],[816701],0.452,0.35,0.4,115.18,-9.624,1,5,0.871,0.00135,0.122,0.0288,0,355667,47,1976,1976,Silly,,R&B;,5.0
25329,['Deniece Williams'],[816701],0.641,0.493,0.74,97.752,-10.665,1,8,0.429,0.0045,0.235,0.0666,0,247213,29,1976,8/1/1976,Cause You Love Me Baby,,R&B;,5.0
54810,['Loleatta Holloway'],[829125],0.591,0.78,0.682,109.174,-7.244,1,9,0.0341,0.000207,0.125,0.07,0,361467,27,1976,1/1/1976,Hit and Run,,R&B;,5.0
54811,['Loleatta Holloway'],[829125],0.703,0.534,0.676,109.524,-9.429,1,11,0.00855,0.117,0.299,0.0432,0,657893,24,1976,1/1/1976,Hit and Run - *** Mix,,R&B;,5.0
60245,['Michael Henderson'],[887718],0.625,0.649,0.724,94.717,-10.841,0,6,0.0921,0.0154,0.485,0.0965,0,176053,29,1976,8/1/1976,Let Love Enter,,R&B;,5.0
13407,['Billy Ocean'],[89058],0.518,0.907,0.961,140.982,-3.732,1,5,0.00221,1.15e-05,0.0838,0.0343,0,179013,70,1976,1/5/1976,Love Really Hurts Without You,,R&B;,5.0
13412,['Billy Ocean'],[89058],0.539,0.806,0.529,83.466,-6.218,1,4,0.592,0.0,0.189,0.0642,0,210973,58,1976,1/5/1976,Red Light Spells Danger,,R&B;,5.0
87915,['The Originals'],[890724],0.247,0.397,0.489,171.625,-13.516,1,5,0.783,0.000595,0.253,0.0318,0,184040,28,1976,1/1/1976,The Bells,,R&B;,5.0
87919,['The Originals'],[890724],0.328,0.251,0.392,150.414,-12.413,1,5,0.502,0.0,0.132,0.03,0,198707,43,1976,1/1/1976,"Baby, I'm For Real",,R&B;,5.0
727,"[""The O'Jays""]",[892771],0.668,0.774,0.77,128.32,-7.001,1,5,0.149,4.39e-05,0.254,0.0468,0,380160,29,1976,1976,Message in Our Music,,R&B;,5.0
754,"[""The O'Jays""]",[892771],0.668,0.739,0.662,107.942,-6.906,1,2,0.454,0.0,0.111,0.0391,0,256240,46,1976,1976,"Darlin' Darlin' Baby (Sweet, Tender, Love)",,R&B;,5.0
775,"[""The O'Jays""]",[892771],0.447,0.388,0.253,124.73,-8.964,1,0,0.77,3.87e-05,0.482,0.0499,0,381013,31,1976,1976,A Prayer,,R&B;,5.0
13421,['Billy Paul'],[89710],0.658,0.684,0.778,96.028,-9.141,1,9,0.0624,2.11e-06,0.854,0.108,0,247693,32,1976,1976,How Good Is Your Game,,R&B;,5.0
13428,['Billy Paul'],[89710],0.673,0.823,0.717,99.909,-7.392,0,0,0.245,3.8e-05,0.121,0.0805,0,303080,46,1976,1976,Let 'Em In,,R&B;,5.0
8741,['Aretha Franklin'],[927555],0.803,0.351,0.497,109.785,-12.512,1,2,0.183,0.0,0.371,0.159,0,300573,24,1976,1976,Hooked on Your Love,,R&B;,5.0
8742,['Aretha Franklin'],[927555],0.377,0.591,0.809,160.319,-10.61,1,2,0.194,0.0,0.185,0.104,0,253373,25,1976,1976,Sparkle,,R&B;,5.0
8743,['Aretha Franklin'],[927555],0.719,0.317,0.585,99.491,-13.501,1,2,0.487,0.0,0.117,0.0416,0,244867,23,1976,1976,Look into Your Heart,,R&B;,5.0
8763,['Aretha Franklin'],[927555],0.931,0.519,0.964,120.544,-11.52,0,11,0.00642,0.0,0.034,0.0766,0,139640,22,1976,1976,Jump,,R&B;,5.0
8827,['Aretha Franklin'],[927555],0.613,0.393,0.64,107.72,-13.305,1,0,0.224,0.0,0.45,0.0442,0,381827,47,1976,1976,********* He Can Feel,,R&B;,5.0
15992,['Bootsy Collins'],[107139],0.573,0.792,0.513,90.921,-12.939,1,2,0.408,0.00212,0.73,0.182,0,412066,28,1977,1/15/1977,"Ahh...The Name Is Bootsy, Baby",,R&B;,5.0
15993,['Bootsy Collins'],[107139],0.609,0.527,0.88,73.502,-9.314,1,8,0.101,0.00042,0.277,0.0342,0,328067,25,1977,1/15/1977,Can't Stay Away,,R&B;,5.0
15994,['Bootsy Collins'],[107139],0.782,0.933,0.858,102.089,-5.343,0,10,0.216,1.32e-06,0.0544,0.105,0,366040,25,1977,1/15/1977,The Pinocchio Theory,,R&B;,5.0
16000,['Bootsy Collins'],[107139],0.604,0.716,0.655,134.169,-6.772,0,6,0.331,0.000169,0.295,0.131,0,359093,37,1977,1/15/1977,What's a Telephone Bill?,,R&B;,5.0
16001,['Bootsy Collins'],[107139],0.597,0.556,0.551,129.808,-10.627,0,4,0.197,0.000478,0.0371,0.102,0,577933,35,1977,1/15/1977,Munchies for Your Love,,R&B;,5.0
51079,['L.T.D.'],[122795],0.824,0.636,0.914,109.337,-11.856,1,8,0.0842,0.000381,0.47,0.109,0,280133,45,1977,1/1/1977,(Every Time I Turn Around) Back In Love *****,,R&B;,5.0
66377,['Parliament'],[129775],0.434,0.775,0.363,90.602,-12.364,0,4,0.322,1.37e-05,0.971,0.259,0,307159,28,1977,5/5/1977,"Swing Down, Sweet Chariot - *********",,R&B;,5.0
66397,['Parliament'],[129775],0.33,0.855,0.345,186.494,-11.74,1,5,0.0493,0.0283,0.524,0.0554,0,298866,23,1977,5/5/1977,Dr. Funkenstein's Supergroovalisticprosifunkstication Medley - *********,,R&B;,5.0
66401,['Parliament'],[129775],0.702,0.735,0.687,105.177,-10.458,0,7,0.243,0.117,0.474,0.0465,0,346667,62,1977,11/28/1977,Flash Light,,R&B;,5.0
66406,['Parliament'],[129775],0.734,0.507,0.969,118.478,-13.08,1,6,0.399,0.000969,0.0506,0.0429,0,264907,40,1977,11/28/1977,Wizard Of Finance,,R&B;,5.0
66410,['Parliament'],[129775],0.766,0.636,0.844,102.17,-11.784,0,11,0.343,0.000483,0.12,0.078,0,515733,36,1977,11/28/1977,Bop Gun (Endangered Species),,R&B;,5.0
66419,['Parliament'],[129775],0.774,0.668,0.843,103.102,-11.691,0,9,0.602,0.000147,0.237,0.132,0,659227,32,1977,11/28/1977,*************,,R&B;,5.0
66421,['Parliament'],[129775],0.588,0.689,0.761,85.681,-12.613,0,6,0.299,0.00525,0.293,0.182,0,610133,30,1977,11/28/1977,Sir Nose D **********,,R&B;,5.0
66422,['Parliament'],[129775],0.555,0.499,0.778,83.23,-14.945,1,8,0.0972,0.0,0.08,0.0558,0,263507,30,1977,11/28/1977,Placebo Syndrome,,R&B;,5.0
28402,"['Earth, Wind & Fire']",[135273],0.111,0.0371,0.191,77.291,-30.617,1,5,0.968,0.769,0.121,0.0394,0,53173,28,1977,11/21/1977,Brazilian Rhyme (aka Ponta de Areia),,R&B;,5.0
28403,"['Earth, Wind & Fire']",[135273],0.758,0.172,0.617,113.989,-21.124,0,2,0.753,6.4e-05,0.0935,0.0496,0,43107,28,1977,11/21/1977,In the Marketplace (Interlude),,R&B;,5.0
28438,"['Earth, Wind & Fire']",[135273],0.598,0.58,0.735,74.855,-10.105,1,9,0.575,2.17e-05,0.12,0.0409,0,262080,53,1977,11/21/1977,Love's Holiday,,R&B;,5.0
28439,"['Earth, Wind & Fire']",[135273],0.773,0.917,0.946,139.872,-7.333,1,0,0.184,0.00463,0.116,0.037,0,230760,53,1977,11/21/1977,Serpentine Fire,,R&B;,5.0
28440,"['Earth, Wind & Fire']",[135273],0.387,0.462,0.319,141.199,-11.514,1,10,0.262,0.000227,0.0914,0.0419,0,307627,48,1977,11/21/1977,Be Ever Wonderful,,R&B;,5.0
28445,"['Earth, Wind & Fire']",[135273],0.293,0.514,0.355,154.217,-12.081,1,9,0.672,0.00027,0.0841,0.0552,0,323493,46,1977,11/21/1977,I'll Write a Song for You,,R&B;,5.0
28446,"['Earth, Wind & Fire']",[135273],0.608,0.745,0.614,88.941,-8.772,0,4,0.323,0.00428,0.135,0.0857,0,277413,49,1977,11/21/1977,Fantasy,,R&B;,5.0
28452,"['Earth, Wind & Fire']",[135273],0.841,0.752,0.549,112.362,-11.165,0,11,0.248,0.0068,0.105,0.0898,0,80147,42,1977,11/21/1977,Beijo (Interlude),,R&B;,5.0
28460,"['Earth, Wind & Fire']",[135273],0.65,0.858,0.955,114.614,-8.63,0,11,0.297,0.00323,0.0906,0.0523,0,191200,37,1977,11/21/1977,Jupiter,,R&B;,5.0
28471,"['Earth, Wind & Fire']",[135273],0.504,0.917,0.605,122.466,-9.323,0,4,0.335,0.847,0.101,0.0838,0,350720,34,1977,11/21/1977,Runnin',,R&B;,5.0
28473,"['Earth, Wind & Fire']",[135273],0.724,0.533,0.931,126.177,-10.406,1,0,0.106,0.43,0.156,0.0364,0,218893,34,1977,11/21/1977,Magic Mind,,R&B;,5.0
1016,['Fats Domino'],[137494],0.782,0.579,0.967,119.117,-13.545,0,2,0.389,0.0,0.964,0.202,0,151187,27,1977,8/30/1977,Kansas City,,R&B;,5.0
28714,['Eddie Hazel'],[140816],0.808,0.515,0.846,90.32,-11.362,1,7,0.625,0.451,0.187,0.0757,0,224187,31,1977,1977,Frantic Moment,,R&B;,5.0
28715,['Eddie Hazel'],[140816],0.454,0.872,0.948,141.636,-9.539,1,2,0.0481,0.0233,0.253,0.0593,0,235760,28,1977,1977,So Goes the Story,,R&B;,5.0
28716,['Eddie Hazel'],[140816],0.638,0.619,0.96,117.086,-11.353,0,10,0.151,0.872,0.137,0.0612,0,225613,27,1977,1977,What About It?,,R&B;,5.0
28717,['Eddie Hazel'],[140816],0.577,0.675,0.914,156.32,-9.356,0,1,0.29,0.0265,0.0488,0.123,0,377107,49,1977,1977,California Dreamin',,R&B;,5.0
28718,['Eddie Hazel'],[140816],0.438,0.619,0.675,111.696,-8.586,0,9,0.153,0.727,0.541,0.0599,0,566560,41,1977,1977,I Want You ****** so Heavy),,R&B;,5.0
28719,['Eddie Hazel'],[140816],0.597,0.581,0.953,89.765,-12.242,0,9,0.628,0.658,0.574,0.0485,0,331960,37,1977,1977,Physical Love,,R&B;,5.0
10761,['Barry White'],[149044],0.882,0.399,0.794,103.154,-10.147,1,7,0.0155,0.238,0.0427,0.0386,0,417600,49,1977,8/30/1977,It's Ecstasy When You Lay Down Next To Me,,R&B;,5.0
10769,['Barry White'],[149044],0.706,0.463,0.613,116.575,-10.89,1,0,0.107,0.0125,0.0912,0.0266,0,235293,40,1977,8/30/1977,Oh What A ***** For Dancing,,R&B;,5.0
10770,['Barry White'],[149044],0.677,0.238,0.88,82.926,-11.172,0,2,0.032,0.111,0.092,0.0526,0,433227,37,1977,8/30/1977,"Playing Your Game, Baby",,R&B;,5.0
10774,['Barry White'],[149044],0.488,0.168,0.163,100.432,-16.112,0,9,0.234,6.83e-05,0.0956,0.0273,0,467640,40,1977,8/30/1977,You Turned My Whole World Around,,R&B;,5.0
28335,['Earl King'],[151469],0.668,0.589,0.759,146.419,-6.737,1,7,0.635,0.0,0.147,0.056,0,188600,26,1977,1/1/1977,Trick Bag,,R&B;,5.0
30944,['Enchantment'],[160638],0.423,0.279,0.305,72.772,-12.779,1,8,0.566,0.0521,0.104,0.0306,0,311560,22,1977,7/22/1977,Forever More,,R&B;,5.0
30946,['Enchantment'],[160638],0.437,0.49,0.594,170.231,-6.7,1,11,0.202,0.000139,0.107,0.0419,0,277467,20,1977,1/1/1977,My Rose,,R&B;,5.0
30947,['Enchantment'],[160638],0.314,0.641,0.584,165.9,-8.947,1,2,0.249,0.000736,0.111,0.0855,0,360493,42,1977,1/1/1977,It's You That I Need,,R&B;,5.0
30948,['Enchantment'],[160638],0.374,0.684,0.742,148.373,-6.472,1,4,0.277,0.0158,0.159,0.0639,0,292173,41,1977,1/1/1977,Sunshine,,R&B;,5.0
30949,['Enchantment'],[160638],0.377,0.544,0.333,112.908,-7.051,1,6,0.271,1.37e-06,0.281,0.0312,0,336600,36,1977,1/1/1977,Gloria,,R&B;,5.0
30950,['Enchantment'],[160638],0.523,0.649,0.745,131.049,-8.488,0,1,0.574,0.00322,0.0783,0.0409,0,295427,34,1977,1/1/1977,Silly Love Song,,R&B;,5.0
30951,['Enchantment'],[160638],0.379,0.34,0.169,125.775,-12.471,1,1,0.658,0.000548,0.0746,0.0397,0,372760,29,1977,1/1/1977,Where Do We Go From Here/Journey,,R&B;,5.0
37616,['Grace Jones'],[161920],0.769,0.386,0.858,101.57,-16.085,0,1,0.0686,0.034,0.0665,0.026,0,455333,30,1977,1/1/1977,Send In The Clowns,,R&B;,5.0
37617,['Grace Jones'],[161920],0.65,0.477,0.798,176.708,-16.007,1,0,0.225,0.016,0.0642,0.0624,0,448000,59,1977,1/1/1977,La vie en rose,,R&B;,5.0
37619,['Grace Jones'],[161920],0.567,0.572,0.766,131.634,-15.538,1,1,0.131,0.0,0.178,0.0502,0,203840,41,1977,1/1/1977,I Need A Man,,R&B;,5.0
80791,['Tavares'],[16227],0.632,0.744,0.794,108.982,-10.627,1,4,0.644,0.0,0.607,0.0602,0,196040,37,1977,11/15/1977,More Than A Woman,,R&B;,5.0
35423,['Gene Chandler'],[162820],0.704,0.551,0.886,89.308,-7.549,0,0,0.476,0.0,0.077,0.0429,0,254960,22,1977,1977,Does *** Have a Friend (For Me?),,R&B;,5.0
28729,['Eddie Kendricks'],[170211],0.52,0.516,0.657,149.959,-9.996,1,9,0.439,0.000299,0.0614,0.0259,0,353453,51,1977,8/1/1977,Intimate Friends,,R&B;,5.0
32676,['First Choice'],[175538],0.691,0.843,0.597,120.9,-6.795,1,11,0.0104,0.000785,0.594,0.0817,0,481507,31,1977,1/1/1977,Let No Man Put Asunder - **** Pettibone *** Mix,,R&B;,5.0
66717,['Patti LaBelle'],[17748],0.472,0.779,0.755,115.733,-6.907,1,0,0.031,0.0002,0.0855,0.132,0,269707,37,1977,2/1/1977,I Think About You,,R&B;,5.0
95864,['War'],[191947],0.627,0.463,0.931,82.676,-13.007,1,2,0.376,0.213,0.0495,0.0567,0,432307,22,1977,1/1/1977,Platinum Jazz,,R&B;,5.0
95869,['War'],[191947],0.731,0.867,0.751,111.241,-10.798,1,9,0.305,0.00236,0.137,0.0548,0,424667,20,1977,1/1/1977,War Is Coming! War Is Coming!,,R&B;,5.0
95870,['War'],[191947],0.75,0.651,0.917,145.502,-10.232,1,2,0.0982,2.5e-05,0.038,0.081,0,213667,23,1977,1/1/1977,Hey Senorita,,R&B;,5.0
95879,['War'],[191947],0.719,0.757,0.483,118.279,-10.723,1,0,0.0502,0.00258,0.0666,0.0624,0,491000,37,1977,1/1/1977,Galaxy,,R&B;,5.0
95881,['War'],[191947],0.719,0.743,0.488,118.284,-10.735,1,0,0.0545,0.00248,0.0782,0.0638,0,494107,44,1977,1/1/1977,Galaxy,,R&B;,5.0
46174,['Johnnie Taylor'],[198162],0.671,0.288,0.635,96.555,-17.244,1,8,0.642,0.00209,0.0786,0.0459,0,306667,26,1977,1/1/1977,I Believe In You (You Believe In Me),,R&B;,5.0
46178,['Johnnie Taylor'],[198162],0.793,0.3,0.695,100.343,-16.178,0,10,0.297,0.0,0.102,0.0382,0,180467,43,1977,1/1/1977,Jody's Got Your **** And Gone,,R&B;,5.0
46192,['Johnnie Taylor'],[198162],0.523,0.302,0.837,165.091,-17.6,0,7,0.214,0.0,0.104,0.0631,0,208133,32,1977,1/1/1977,Steal Away,,R&B;,5.0
46198,['Johnnie Taylor'],[198162],0.541,0.272,0.424,97.308,-18.739,1,2,0.598,5.05e-06,0.194,0.0306,0,251933,28,1977,1/1/1977,Stop ******* Me,,R&B;,5.0
81151,['Teddy Pendergrass'],[20278],0.478,0.617,0.788,80.184,-10.173,1,6,0.165,0.000121,0.0839,0.0403,0,292560,26,1977,6/12/1977,"Easy, Easy, Got To Take It Easy",,R&B;,5.0
81159,['Teddy Pendergrass'],[20278],0.313,0.381,0.2,96.246,-9.455,1,5,0.735,3.45e-06,0.301,0.033,0,261867,23,1977,6/12/1977,And If I Had,,R&B;,5.0
81160,['Teddy Pendergrass'],[20278],0.613,0.645,0.669,92.006,-8.978,1,4,0.394,0.000321,0.34,0.0393,0,311933,22,1977,6/12/1977,******** Told Me,,R&B;,5.0
81168,['Teddy Pendergrass'],[20278],0.554,0.554,0.558,97.983,-10.075,1,3,0.0697,0.0,0.663,0.0298,0,267173,38,1977,6/12/1977,The Whole Town's Laughing at Me,,R&B;,5.0
81169,['Teddy Pendergrass'],[20278],0.756,0.857,0.897,116.642,-7.874,0,5,0.312,6.7e-06,0.0666,0.0891,0,245493,40,1977,6/12/1977,You Can't Hide from Yourself,,R&B;,5.0
81172,['Teddy Pendergrass'],[20278],0.715,0.811,0.911,121.256,-9.494,0,5,0.33,0.0,0.14,0.0676,0,264573,38,1977,6/12/1977,"The More I Get, the More I Want",,R&B;,5.0
81173,['Teddy Pendergrass'],[20278],0.806,0.888,0.831,118.965,-7.321,1,7,0.178,3.06e-06,0.502,0.0658,0,238387,33,1977,6/12/1977,I Don't Love You Anymore,,R&B;,5.0
59892,['MFSB'],[221894],0.617,0.821,0.823,119.536,-9.83,0,10,0.492,0.401,0.0476,0.104,0,253133,34,1977,11/15/1977,K-Jee,,R&B;,5.0
55491,['Lou Rawls'],[233228],0.657,0.673,0.789,90.328,-7.685,1,0,0.372,0.000991,0.049,0.0573,0,242387,50,1977,1977,Lady Love,,R&B;,5.0
83813,['The Boys'],[2444397],0.412,0.885,0.744,86.085,-5.998,1,11,0.000321,0.0279,0.255,0.109,1,88413,31,1977,9/23/1977,*******,,R&B;,5.0
83814,['The Boys'],[2444397],0.417,0.748,0.777,150.626,-6.736,1,2,1.55e-05,0.716,0.0998,0.0416,1,142173,29,1977,9/23/1977,First Time,,R&B;,5.0
4690,['Slave'],[25778],0.62,0.898,0.909,115.994,-8.962,0,4,0.013,0.0957,0.118,0.0325,0,410467,44,1977,1977,Slide,,R&B;,5.0
4692,['Slave'],[25778],0.687,0.714,0.962,115.542,-10.626,1,2,0.00384,0.544,0.0845,0.0316,0,326240,31,1977,1977,Son of Slide,,R&B;,5.0
72721,"['Roberta Flack', 'Donny Hathaway']","[290072, 182360]",0.49,0.321,0.229,121.377,-13.283,1,9,0.711,2.15e-06,0.0372,0.0302,0,280800,55,1977,1977,The Closer I Get to You,,R&B;,5.0
49286,['KC & the Sunshine Band'],[299668],0.872,0.839,0.963,116.03,-11.649,1,3,0.577,0.0286,0.0375,0.0755,0,136240,50,1977,11/15/1977,Boogie Shoes,,R&B;,5.0
73718,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.587,0.47,0.723,125.129,-12.572,0,1,0.42,0.0366,0.226,0.0389,0,260893,21,1977,1/1/1977,At ******** (My Love Will Lift You Up),,R&B;,5.0
73727,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.618,0.368,0.769,164.871,-16.462,0,8,0.769,0.0113,0.122,0.0363,0,288373,45,1977,1/1/1977,Everlasting Love,,R&B;,5.0
73730,"['Rufus', 'Chaka Khan']","[302685, 802302]",0.654,0.401,0.685,92.744,-16.35,1,4,0.841,0.155,0.0996,0.0563,0,249400,29,1977,1/1/1977,Hollywood,,R&B;,5.0
58400,['Marvin Gaye'],[316834],0.819,0.856,0.793,123.325,-7.237,1,2,0.097,0.00404,0.33,0.0322,0,712667,43,1977,3/15/1977,Got To Give It Up,,R&B;,5.0
73246,['Rose Royce'],[343215],0.713,0.735,0.559,107.781,-11.74,0,10,0.0741,0.00386,0.0283,0.0909,0,556360,27,1977,1977,Do Your Dance,,R&B;,5.0
73251,['Rose Royce'],[343215],0.333,0.422,0.553,97.305,-15.171,0,5,0.716,4.13e-05,0.0455,0.0527,0,291760,57,1977,1977,Wishing on a Star,,R&B;,5.0
73255,['Rose Royce'],[343215],0.493,0.414,0.526,97.859,-11.866,1,0,0.644,0.0,0.0893,0.0909,0,256507,31,1977,1977,Ooh Boy,,R&B;,5.0
64993,['Ohio Players'],[390390],0.511,0.623,0.804,99.62,-11.359,1,8,0.33,3.6e-06,0.132,0.0485,0,447640,24,1977,2/4/1977,Angel,,R&B;,5.0
64996,['Ohio Players'],[390390],0.825,0.708,0.967,124.668,-10.532,0,7,0.0835,0.418,0.0765,0.0677,0,188933,23,1977,2/4/1977,O-H-I-O,,R&B;,5.0
64967,['Odyssey'],[399437],0.539,0.921,0.69,109.787,-6.662,1,1,0.0385,0.000102,0.655,0.138,0,259733,34,1977,1977,Native New Yorker,,R&B;,5.0
64972,['Odyssey'],[399437],0.462,0.884,0.551,106.395,-8.722,1,0,0.0852,0.0484,0.798,0.0984,0,336467,46,1977,1977,Native New Yorker - *** Disco Mix,,R&B;,5.0
87328,['The Meters'],[402872],0.727,0.872,0.842,92.695,-10.189,1,9,0.155,1.1e-05,0.253,0.0599,0,274093,24,1977,1977,Give It What You Can,,R&B;,5.0
87330,['The Meters'],[402872],0.673,0.85,0.897,105.568,-12.309,1,7,0.0543,3.05e-05,0.063,0.0463,0,260133,23,1977,1977,No More Okey Doke,,R&B;,5.0
87311,['The Memphis Horns'],[477377],0.482,0.528,0.515,77.682,-8.342,1,2,0.67,0.0958,0.349,0.0357,0,279520,27,1977,5/23/1977,Just for Your Love,,R&B;,5.0
90861,['The Whispers'],[482787],0.509,0.415,0.305,134.827,-9.884,0,6,0.251,9.46e-05,0.0639,0.0273,0,299600,25,1977,1977,I'm Gonna Make You My Wife,,R&B;,5.0
90863,['The Whispers'],[482787],0.747,0.705,0.822,116.184,-11.036,1,0,0.00643,3.9e-05,0.0412,0.0541,0,303000,24,1977,1977,Make It With You,,R&B;,5.0
89351,['The Salsoul Orchestra'],[495702],0.82,0.517,0.731,115.1,-8.007,1,0,0.0308,0.00318,0.0471,0.0508,0,274181,34,1977,1977,Dance A Little Bit Closer,,R&B;,5.0
87157,['The Manhattans'],[51736],0.537,0.59,0.43,77.954,-8.613,0,0,0.392,0.0,0.101,0.0382,0,278947,40,1977,1977,It Feels so Good to Be Loved so Bad,,R&B;,5.0
18292,['Candi Staton'],[542976],0.686,0.561,0.933,102.09,-11.607,1,0,0.11,0.0,0.109,0.0851,0,209827,48,1977,1977,****** on Broadway,,R&B;,5.0
89716,['The Spinners'],[578141],0.604,0.307,0.641,96.425,-13.157,1,1,0.829,0.000624,0.266,0.0271,0,251333,27,1977,1977,I'm Tired of Giving,,R&B;,5.0
6280,['Al Green'],[607448],0.827,0.576,0.674,125.765,-12.057,1,1,0.0787,0.79,0.112,0.0581,0,319160,28,1977,1977,I Feel Good,,R&B;,5.0
6306,['Al Green'],[607448],0.366,0.284,0.148,172.266,-16.223,1,7,0.339,0.167,0.0771,0.03,0,448800,37,1977,1977,Dream,,R&B;,5.0
6329,['Al Green'],[607448],0.55,0.427,0.612,148.009,-14.106,1,5,0.371,1.89e-06,0.266,0.0503,0,289427,32,1977,1977,Belle,,R&B;,5.0
16218,['Brainstorm'],[616979],0.406,0.309,0.455,167.343,-13.15,1,6,0.865,0.00255,0.185,0.0411,0,399853,27,1977,4/5/1977,This Must Be Heaven,,R&B;,5.0
16219,['Brainstorm'],[616979],0.802,0.855,0.874,139.801,-9.258,1,10,0.272,0.000441,0.0921,0.18,0,299880,35,1977,4/5/1977,Lovin' Is Really My Game,,R&B;,5.0
9451,['Ashford & Simpson'],[619423],0.761,0.833,0.959,114.366,-6.602,1,0,0.184,0.000779,0.043,0.0838,0,293600,21,1977,1977,Don't Cost You Nothing,,R&B;,5.0
9452,['Ashford & Simpson'],[619423],0.448,0.845,0.55,80.147,-7.149,1,5,0.152,2.13e-05,0.114,0.0706,0,266627,19,1977,1977,Send It,,R&B;,5.0
